"","week","weekly_rank","show_title","season_title","weekly_hours_viewed","runtime","weekly_views","cumulative_weeks_in_top_10","is_staggered_launch","awards","genre_Dramas","genre_Comedies","genre_International","english","season","is_limited_series"
"918","2021-10-10",5,"Midnight Mass","Midnight Mass: Limited Series",29020000,12.7,2285039.37007874,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"919","2021-10-10",7,"Lucifer","Lucifer: Season 6",16730000,14.3167,1168565.38168712,5,"false",FALSE,FALSE,FALSE,FALSE,TRUE,6,FALSE
"920","2021-10-10",9,"Sex Education","Sex Education: Season 2",12760000,11.1667,1142683.15616968,3,"false",TRUE,FALSE,FALSE,TRUE,TRUE,2,FALSE
"921","2021-10-10",1,"Squid Game","Squid Game: Season 1",412940000,11.1667,36979591.1056982,4,"false",TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"922","2021-10-10",3,"Hometown Cha-Cha-Cha","Hometown Cha-Cha-Cha: Limited Series",32890000,11.1667,2945364.34219599,6,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"923","2021-10-10",5,"Alice in Borderland","Alice in Borderland: Season 1",22220000,11.1667,1989844.80643341,3,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"924","2021-10-10",7,"Ganglands","Ganglands: Season 1",11210000,8.9833,1247871.04961428,3,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"925","2021-10-10",10,"Nevertheless,","Nevertheless,: Limited Series",8570000,14.3167,598601.633057897,6,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"926","2021-10-03",1,"Sex Education","Sex Education: Season 3",72870000,15.5833,4676159.73510104,3,"false",FALSE,FALSE,FALSE,TRUE,TRUE,3,FALSE
"927","2021-10-03",3,"Midnight Mass","Midnight Mass: Limited Series",59120000,8.9833,6581100.4864582,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"928","2021-10-03",4,"Lucifer","Lucifer: Season 6",25110000,8.9833,2795186.62406911,4,"false",FALSE,FALSE,FALSE,FALSE,TRUE,6,FALSE
"929","2021-10-03",5,"Grey's Anatomy","Grey's Anatomy: Season 17",18680000,8.9833,2079414.02379972,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,17,FALSE
"930","2021-10-03",6,"Sex Education","Sex Education: Season 1",18420000,15.5833,1182034.61397778,3,"false",FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE
"931","2021-10-03",7,"Sex Education","Sex Education: Season 2",18140000,14.3167,1267051.76472232,2,"false",TRUE,FALSE,FALSE,TRUE,TRUE,2,FALSE
"932","2021-10-03",8,"Blood & Water","Blood & Water: Season 2",15870000,11.1667,1421189.78749317,1,"false",FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE
"933","2021-10-03",9,"Clickbait","Clickbait: Limited Series",13210000,15.5833,847702.348026413,6,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"934","2021-10-03",1,"Squid Game","Squid Game: Season 1",571760000,8.9833,63646989.4136898,3,"false",TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"935","2021-10-03",3,"Hometown Cha-Cha-Cha","Hometown Cha-Cha-Cha: Limited Series",28330000,11.1667,2537007.35221686,5,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"936","2021-10-03",4,"Ganglands","Ganglands: Season 1",27030000,14.3167,1888004.9173343,2,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"937","2021-10-03",5,"Alice in Borderland","Alice in Borderland: Season 1",26280000,11.1667,2353425.81066922,2,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"938","2021-10-03",8,"The Seven Deadly Sins","The Seven Deadly Sins: Dragon's Judgement",13420000,12.7,1056692.91338583,4,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"939","2021-10-03",9,"Love 101","Love 101: Season 2",12600000,15.5833,808557.879268191,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"940","2021-09-26",1,"Sex Education","Sex Education: Season 3",160420000,15.5833,10294353.5708098,2,"false",FALSE,FALSE,FALSE,TRUE,TRUE,3,FALSE
"941","2021-09-26",2,"Lucifer","Lucifer: Season 6",42990000,14.3167,3002786.9550944,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,6,FALSE
"942","2021-09-26",3,"Midnight Mass","Midnight Mass: Limited Series",33200000,11.1667,2973125.45335686,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"943","2021-09-26",4,"Sex Education","Sex Education: Season 1",27380000,11.1667,2451932.97930454,2,"false",FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE
"944","2021-09-26",5,"Clickbait","Clickbait: Limited Series",22150000,14.3167,1547144.24413447,5,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"945","2021-09-26",6,"Sex Education","Sex Education: Season 2",22030000,12.7,1734645.66929134,1,"false",TRUE,FALSE,FALSE,TRUE,TRUE,2,FALSE
"946","2021-09-26",7,"The Circle","The Circle: Season 3",15850000,14.3167,1107098.70291338,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"947","2021-09-26",8,"Monsters Inside: The 24 Faces of Billy Milligan","Monsters Inside: The 24 Faces of Billy Milligan: Limited Series",15150000,11.1667,1356712.36802278,1,"false",FALSE,FALSE,FALSE,TRUE,TRUE,1,TRUE
"948","2021-09-26",9,"Good Girls","Good Girls: Season 4",12920000,11.1667,1157011.47160755,4,"false",FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE
"949","2021-09-26",10,"Lucifer","Lucifer: Season 5",12180000,11.1667,1090743.01270742,5,"false",FALSE,FALSE,FALSE,FALSE,TRUE,5,FALSE
"950","2021-09-26",1,"Squid Game","Squid Game: Season 1",448730000,12.7,35333070.8661417,2,"false",TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"951","2021-09-26",2,"Hometown Cha-Cha-Cha","Hometown Cha-Cha-Cha: Limited Series",23360000,14.3167,1631660.92744836,4,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"952","2021-09-26",4,"Ganglands","Ganglands: Season 1",16260000,15.5833,1043424.69181752,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"953","2021-09-26",5,"The Seven Deadly Sins","The Seven Deadly Sins: Dragon's Judgement",14020000,12.7,1103937.00787402,3,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"954","2021-09-26",7,"Jaguar","Jaguar: Season 1",11620000,14.3167,811639.553807791,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"955","2021-09-26",8,"Alice in Borderland","Alice in Borderland: Season 1",10890000,11.1667,975220.969489643,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"956","2021-09-26",10,"Newly Rich, Newly Poor","Newly Rich, Newly Poor: Season 1",8410000,12.7,662204.724409449,13,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"957","2021-09-19",1,"Sex Education","Sex Education: Season 3",125770000,12.7,9903149.60629921,1,"false",FALSE,FALSE,FALSE,TRUE,TRUE,3,FALSE
"958","2021-09-19",2,"Lucifer","Lucifer: Season 6",98140000,11.1667,8788630.48170005,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,6,FALSE
"959","2021-09-19",3,"Clickbait","Clickbait: Limited Series",35020000,15.5833,2247277.5342835,4,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"960","2021-09-19",4,"Good Girls","Good Girls: Season 4",19310000,12.7,1520472.44094488,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE
"961","2021-09-19",5,"Turning Point: 9/11 and the War on Terror","Turning Point: 9/11 and the War on Terror: Limited Series",18720000,8.9833,2083866.7304888,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"962","2021-09-19",6,"Lucifer","Lucifer: Season 5",16240000,12.7,1278740.15748032,4,"false",FALSE,FALSE,FALSE,FALSE,TRUE,5,FALSE
"963","2021-09-19",7,"Sex Education","Sex Education: Season 1",14880000,11.1667,1332533.33572139,1,"false",FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE
"964","2021-09-19",8,"The Circle","The Circle: Season 3",14350000,11.1667,1285070.79083346,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"965","2021-09-19",9,"Sharkdog","Sharkdog: Season 1",14180000,8.9833,1578484.52127837,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"966","2021-09-19",10,"Lucifer","Lucifer: Season 1",11560000,15.5833,741819.768598436,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"967","2021-09-19",1,"Squid Game","Squid Game: Season 1",63190000,14.3167,4413726.62694615,1,"false",TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"968","2021-09-19",4,"Hometown Cha-Cha-Cha","Hometown Cha-Cha-Cha: Limited Series",18580000,11.1667,1663875.630222,3,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"969","2021-09-19",5,"Hospital Playlist","Hospital Playlist: Season 2",13050000,8.9833,1452695.5573119,7,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"970","2021-09-19",9,"Newly Rich, Newly Poor","Newly Rich, Newly Poor: Season 1",9320000,11.1667,834624.374255599,12,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"971","2021-09-12",1,"Lucifer","Lucifer: Season 6",75940000,11.1667,6800576.71469637,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,6,FALSE
"972","2021-09-12",2,"Clickbait","Clickbait: Limited Series",54420000,8.9833,6057907.45049147,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"973","2021-09-12",3,"Turning Point: 9/11 and the War on Terror","Turning Point: 9/11 and the War on Terror: Limited Series",37910000,11.1667,3394915.23905899,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"974","2021-09-12",4,"Good Girls","Good Girls: Season 4",31750000,15.5833,2037437.51323532,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE
"975","2021-09-12",5,"Sharkdog","Sharkdog: Season 1",19590000,12.7,1542519.68503937,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"976","2021-09-12",6,"The 100","The 100: Season 7",12990000,11.1667,1163280.10961161,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,7,FALSE
"977","2021-09-12",7,"Lucifer","Lucifer: Season 5",12260000,15.5833,786739.650780002,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,5,FALSE
"978","2021-09-12",8,"Octonauts: Above & Beyond","Octonauts: Above & Beyond: Season 1",11730000,11.1667,1050444.62553843,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"979","2021-09-12",9,"Dive Club","Dive Club: Season 1",11480000,12.7,903937.007874016,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"980","2021-09-12",10,"Manifest","Manifest: Season 3",11150000,14.3167,778810.759462725,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"981","2021-09-12",5,"Hometown Cha-Cha-Cha","Hometown Cha-Cha-Cha: Limited Series",14870000,8.9833,1655293.71166498,2,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"982","2021-09-12",7,"Hospital Playlist","Hospital Playlist: Season 2",11590000,14.3167,809544.098849595,6,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"983","2021-09-12",8,"Into the Night","Into the Night: Season 2",10630000,12.7,837007.874015748,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"984","2021-09-12",9,"Newly Rich, Newly Poor","Newly Rich, Newly Poor: Season 1",10350000,11.1667,926862.904886851,11,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"985","2021-09-12",10,"Hotel Del Luna","Hotel Del Luna: Season 1",9980000,14.3167,697088.016093094,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"986","2021-09-05",1,"Clickbait","Clickbait: Limited Series",76540000,12.7,6026771.65354331,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"987","2021-09-05",2,"Good Girls","Good Girls: Season 4",37580000,8.9833,4183317.93438937,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE
"988","2021-09-05",3,"Turning Point: 9/11 and the War on Terror","Turning Point: 9/11 and the War on Terror: Limited Series",24050000,15.5833,1543318.80923809,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"989","2021-09-05",4,"Manifest","Manifest: Season 3",15660000,12.7,1233070.86614173,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"990","2021-09-05",5,"The 100","The 100: Season 7",13590000,15.5833,872087.426924977,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,7,FALSE
"991","2021-09-05",6,"Outer Banks","Outer Banks: Season 2",12910000,14.3167,901744.117010205,6,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"992","2021-09-05",8,"Manifest","Manifest: Season 1",10320000,15.5833,662247.405876804,6,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"993","2021-09-05",9,"Good Girls","Good Girls: Season 1",9590000,11.1667,858803.406556995,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"994","2021-09-05",3,"D.P.","D.P.: Season 1",19170000,12.7,1509448.81889764,2,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"995","2021-09-05",5,"The Snitch Cartel: Origins","The Snitch Cartel: Origins: Season 1",11530000,11.1667,1032534.2312411,6,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"996","2021-09-05",6,"Newly Rich, Newly Poor","Newly Rich, Newly Poor: Season 1",11100000,12.7,874015.748031496,10,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"997","2021-09-05",7,"Hometown Cha-Cha-Cha","Hometown Cha-Cha-Cha: Limited Series",9630000,8.9833,1071989.13539568,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"998","2021-08-29",1,"Clickbait","Clickbait: Limited Series",51280000,12.7,4037795.27559055,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"999","2021-08-29",2,"Outer Banks","Outer Banks: Season 2",20790000,12.7,1637007.87401575,5,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"1000","2021-08-29",3,"Manifest","Manifest: Season 3",17740000,14.3167,1239112.36527971,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"1001","2021-08-29",4,"The Chair","The Chair: Season 1",14020000,11.1667,1255518.64024286,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"1002","2021-08-29",5,"Outer Banks","Outer Banks: Season 1",13860000,11.1667,1241190.324805,5,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"1003","2021-08-29",6,"Manifest","Manifest: Season 1",12410000,8.9833,1381452.25028664,5,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"1004","2021-08-29",9,"All American","All American: Season 3",10480000,8.9833,1166609.1525386,5,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"1005","2021-08-29",10,"Hit & Run","Hit & Run: Season 1",10090000,14.3167,704771.350939812,4,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"1006","2021-08-29",1,"The Snitch Cartel: Origins","The Snitch Cartel: Origins: Season 1",15480000,15.5833,993371.108815206,5,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"1007","2021-08-29",2,"Newly Rich, Newly Poor","Newly Rich, Newly Poor: Season 1",12120000,11.1667,1085369.89441823,9,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"1008","2021-08-29",3,"AlRawabi School for Girls","AlRawabi School for Girls: Season 1",11500000,11.1667,1029847.6720965,3,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"1009","2021-08-29",4,"Hospital Playlist","Hospital Playlist: Season 2",10980000,8.9833,1222267.98615208,5,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"1010","2021-08-29",6,"Valeria","Valeria: Season 2",9020000,15.5833,578824.76753961,3,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"1011","2021-08-29",7,"D.P.","D.P.: Season 1",8430000,11.1667,754923.119632479,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"1012","2021-08-29",8,"Open Your Eyes","Open Your Eyes: Season 1",8220000,14.3167,574154.658545615,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"1013","2021-08-29",9,"The Cook of Castamar","The Cook of Castamar: Season 1",7550000,11.1667,676117.384724225,8,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"1014","2021-08-22",1,"Outer Banks","Outer Banks: Season 2",31800000,14.3167,2221182.25568741,4,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"1015","2021-08-22",2,"Hit & Run","Hit & Run: Season 1",20660000,8.9833,2299823.00490911,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"1016","2021-08-22",3,"Outer Banks","Outer Banks: Season 1",20300000,11.1667,1817905.02117904,4,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"1017","2021-08-22",4,"All American","All American: Season 3",14990000,11.1667,1342384.05258492,4,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"1018","2021-08-22",6,"Bake Squad","Bake Squad: Season 1",13220000,14.3167,923397.151578227,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"1019","2021-08-22",7,"Gabby's Dollhouse","Gabby's Dollhouse: Season 2",12180000,12.7,959055.118110236,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"1020","2021-08-22",8,"Brand New Cherry Flavor","Brand New Cherry Flavor: Limited Series",11140000,8.9833,1240078.8129084,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"1021","2021-08-22",1,"The Snitch Cartel: Origins","The Snitch Cartel: Origins: Season 1",19260000,11.1667,1724770.97083292,4,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"1022","2021-08-22",2,"AlRawabi School for Girls","AlRawabi School for Girls: Season 1",18070000,12.7,1422834.64566929,2,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"1023","2021-08-22",3,"Valeria","Valeria: Season 2",15640000,12.7,1231496.06299213,2,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"1024","2021-08-22",4,"Gone for Good","Gone for Good: Limited Series",14920000,11.1667,1336115.41458085,2,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"1025","2021-08-22",5,"Newly Rich, Newly Poor","Newly Rich, Newly Poor: Season 1",12080000,11.1667,1081787.81555876,8,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"1026","2021-08-22",6,"Hospital Playlist","Hospital Playlist: Season 2",10340000,14.3167,722233.475591442,4,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"1027","2021-08-22",8,"Nevertheless,","Nevertheless,: Limited Series",9030000,12.7,711023.622047244,5,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"1028","2021-08-22",9,"The Cook of Castamar","The Cook of Castamar: Season 1",8820000,8.9833,981821.824941837,7,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"1029","2021-08-22",10,"Control Z","Control Z: Season 2",8250000,8.9833,918370.754622466,3,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"1030","2021-08-15",1,"Outer Banks","Outer Banks: Season 2",51600000,14.3167,3604182.52809656,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"1031","2021-08-15",2,"Hit & Run","Hit & Run: Season 1",45190000,8.9833,5030445.38198658,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"1032","2021-08-15",3,"Outer Banks","Outer Banks: Season 1",30390000,8.9833,3382943.90702748,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"1033","2021-08-15",4,"All American","All American: Season 3",20870000,12.7,1643307.08661417,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"1034","2021-08-15",5,"Cocaine Cowboys: The Kings of Miami","Cocaine Cowboys: The Kings of Miami: Limited Series",13870000,15.5833,890055.379797604,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"1035","2021-08-15",7,"Virgin River","Virgin River: Season 3",13220000,15.5833,848344.060629007,6,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"1036","2021-08-15",8,"Gabby's Dollhouse","Gabby's Dollhouse: Season 2",13170000,8.9833,1466053.67737914,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"1037","2021-08-15",9,"Sex/Life","Sex/Life: Season 1",12190000,11.1667,1091638.53242229,7,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"1038","2021-08-15",1,"The Snitch Cartel: Origins","The Snitch Cartel: Origins: Season 1",23840000,15.5833,1529842.84458362,3,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"1039","2021-08-15",2,"Control Z","Control Z: Season 2",16400000,14.3167,1145515.37714697,2,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"1040","2021-08-15",3,"SHAMAN KING","SHAMAN KING: Season 1",12970000,15.5833,832301.245564162,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"1041","2021-08-15",4,"Newly Rich, Newly Poor","Newly Rich, Newly Poor: Season 1",12750000,11.1667,1141787.63645482,7,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"1042","2021-08-15",5,"The Cook of Castamar","The Cook of Castamar: Season 1",11950000,12.7,940944.881889764,6,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"1043","2021-08-15",6,"AlRawabi School for Girls","AlRawabi School for Girls: Season 1",11620000,12.7,914960.62992126,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"1044","2021-08-15",8,"Gone for Good","Gone for Good: Limited Series",9750000,12.7,767716.535433071,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"1045","2021-08-15",9,"Valeria","Valeria: Season 2",9600000,14.3167,670545.586622615,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"1046","2021-08-15",10,"Hospital Playlist","Hospital Playlist: Season 2",9500000,11.1667,850743.729123197,3,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"1047","2021-08-08",1,"Outer Banks","Outer Banks: Season 2",105330000,11.1667,9432509.15668908,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"1048","2021-08-08",2,"Outer Banks","Outer Banks: Season 1",45080000,14.3167,3148770.31718203,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"1049","2021-08-08",3,"All American","All American: Season 3",33020000,8.9833,3675709.3718344,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"1050","2021-08-08",4,"Hit & Run","Hit & Run: Season 1",23570000,15.5833,1512516.60431359,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"1051","2021-08-08",5,"Cocaine Cowboys: The Kings of Miami","Cocaine Cowboys: The Kings of Miami: Limited Series",18890000,12.7,1487401.57480315,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"1052","2021-08-08",6,"Virgin River","Virgin River: Season 3",18840000,11.1667,1687159.14280853,5,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"1053","2021-08-08",7,"Top Secret UFO Projects: Declassified","Top Secret UFO Projects: Declassified: Season 1",17040000,15.5833,1093478.27481984,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"1054","2021-08-08",8,"Sex/Life","Sex/Life: Season 1",15500000,11.1667,1388055.55804311,6,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"1055","2021-08-08",10,"Car Masters: Rust to Riches","Car Masters: Rust to Riches: Season 3",13930000,12.7,1096850.39370079,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"1056","2021-08-08",1,"The Snitch Cartel: Origins","The Snitch Cartel: Origins: Season 1",26880000,15.5833,1724923.47577214,2,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"1057","2021-08-08",2,"Control Z","Control Z: Season 2",25430000,12.7,2002362.20472441,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"1058","2021-08-08",3,"The Cook of Castamar","The Cook of Castamar: Season 1",15800000,14.3167,1103606.27798305,5,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"1059","2021-08-08",4,"Newly Rich, Newly Poor","Newly Rich, Newly Poor: Season 1",14510000,15.5833,931124.986363607,6,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"1060","2021-08-08",6,"Hunter X Hunter (2011)","Hunter X Hunter (2011): Season 5",9890000,14.3167,690801.651218507,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,5,FALSE
"1061","2021-08-08",7,"Control Z","Control Z: Season 1",8580000,8.9833,955105.584807365,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"1062","2021-08-08",8,"How to Sell Drugs Online (Fast)","How to Sell Drugs Online (Fast): Season 3",8580000,12.7,675590.551181102,2,"false",FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE
"1063","2021-08-08",9,"Nevertheless,","Nevertheless,: Limited Series",7960000,14.3167,555994.048907919,4,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"1064","2021-08-08",10,"Too Hot to Handle: Brazil","Too Hot to Handle: Brazil: Season 1",7470000,8.9833,831542.974185433,3,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"1065","2021-08-01",1,"Outer Banks","Outer Banks: Season 2",100160000,14.3167,6996025.62042929,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"1066","2021-08-01",2,"All American","All American: Season 3",43970000,15.5833,2821610.31360495,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"1067","2021-08-01",3,"Virgin River","Virgin River: Season 3",28320000,15.5833,1817330.09054565,4,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"1068","2021-08-01",4,"Outer Banks","Outer Banks: Season 1",26240000,15.5833,1683853.86920614,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"1069","2021-08-01",5,"Never Have I Ever","Never Have I Ever: Season 2",23570000,11.1667,2110739.96794039,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"1070","2021-08-01",6,"Sex/Life","Sex/Life: Season 1",21620000,11.1667,1936113.62354142,5,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"1071","2021-08-01",7,"Love Is Blind","Love Is Blind: Season 1",19370000,12.7,1525196.8503937,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"1072","2021-08-01",9,"The Walking Dead","The Walking Dead: Season 10",15050000,11.1667,1347757.17087412,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,10,FALSE
